review_id,review_date,reviewer,document_reviewed,claim_id,claim_text_excerpt,claim_type,regulatory_section,ftc_citation,violation_detected,violation_category,severity,evidence_tier,rct_count,animal_studies,in_vitro_studies,prohibited_qualifier,proof_claim,disclosure_issue,recommended_action,action_taken,status,estimated_penalty_usd,review_notes
RV-0073,2026-06-07,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,IN_REVIEW,2000000.0,Review #73: false_origin_claim flagged in press_release_draft_v2.md by Dr. Maria Santos
RV-0074,2026-06-05,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Referred to CCO,RESOLVED,51744.0,Review #74: prohibited_qualifier flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0075,2026-06-06,Compliance Counsel LLC,product_label_draft.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Resolved,IN_REVIEW,51744.0,Review #75: proof_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0076,2026-05-25,Compliance Counsel LLC,product_label_draft.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Pending legal sign-off,RESOLVED,51744.0,Review #76: unsubstantiated_env_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0077,2026-05-24,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Flagged for revision,ESCALATED,51744.0,Review #77: prohibited_qualifier flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0078,2026-06-02,Compliance Counsel LLC,brand_guidelines.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Resolved,OPEN,51744.0,Review #78: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0079,2026-05-25,Compliance Counsel LLC,brand_guidelines.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Under review,OPEN,51744.0,Review #79: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0080,2026-05-23,Dr. Maria Santos (CCO),product_label_draft.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,RESOLVED,51744.0,Review #80: prohibited_qualifier flagged in product_label_draft.md by Dr. Maria Santos
RV-0081,2026-05-26,Sarah Chen (Counsel),brand_guidelines.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Under review,IN_REVIEW,51744.0,Review #81: invalid_safe_harbor flagged in brand_guidelines.md by Sarah Chen
RV-0082,2026-05-23,Compliance Counsel LLC,press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Flagged for revision,ESCALATED,51744.0,Review #82: prohibited_qualifier flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0083,2026-05-28,Compliance Counsel LLC,press_release_draft_v1.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Referred to CCO,ESCALATED,51744.0,Review #83: undisclosed_material_connection flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0084,2026-05-23,Sarah Chen (Counsel),product_label_draft.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Referred to CCO,RESOLVED,51744.0,Review #84: unqualified_general_claim flagged in product_label_draft.md by Sarah Chen
RV-0085,2026-05-22,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,RESOLVED,51744.0,Review #85: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0086,2026-05-27,Sarah Chen (Counsel),product_label_draft.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,RESOLVED,2000000.0,Review #86: false_origin_claim flagged in product_label_draft.md by Sarah Chen
RV-0087,2026-05-30,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,IN_REVIEW,51744.0,Review #87: undisclosed_material_connection flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0088,2026-06-03,Sarah Chen (Counsel),product_label_draft.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Referred to CCO,ESCALATED,51744.0,Review #88: undisclosed_material_connection flagged in product_label_draft.md by Sarah Chen
RV-0089,2026-05-26,Sarah Chen (Counsel),press_release_draft_v2.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Resolved,IN_REVIEW,51744.0,Review #89: prohibited_qualifier flagged in press_release_draft_v2.md by Sarah Chen
RV-0090,2026-06-02,Compliance Counsel LLC,product_label_draft.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,RESOLVED,51744.0,Review #90: prohibited_qualifier flagged in product_label_draft.md by Compliance Counsel LLC
RV-0091,2026-06-03,Compliance Counsel LLC,ad_copy_social_media.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Pending legal sign-off,IN_REVIEW,51744.0,Review #91: unsubstantiated_env_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0092,2026-05-30,Sarah Chen (Counsel),brand_guidelines.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,RESOLVED,51744.0,Review #92: prohibited_qualifier flagged in brand_guidelines.md by Sarah Chen
RV-0093,2026-06-07,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,RESOLVED,2000000.0,Review #93: false_origin_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0094,2026-06-02,Compliance Counsel LLC,press_release_draft_v1.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Referred to CCO,IN_REVIEW,51744.0,Review #94: unqualified_general_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0095,2026-06-02,Compliance Counsel LLC,product_label_draft.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Referred to CCO,IN_REVIEW,51744.0,Review #95: proof_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0096,2026-05-20,Compliance Counsel LLC,brand_guidelines.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,IN_REVIEW,51744.0,Review #96: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0097,2026-05-30,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,OPEN,51744.0,Review #97: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0098,2026-05-21,Sarah Chen (Counsel),press_release_draft_v1.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Pending legal sign-off,RESOLVED,51744.0,Review #98: unqualified_general_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0099,2026-05-20,Sarah Chen (Counsel),press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Pending legal sign-off,RESOLVED,51744.0,Review #99: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0100,2026-05-22,Sarah Chen (Counsel),brand_guidelines.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Flagged for revision,IN_REVIEW,51744.0,Review #100: proof_claim flagged in brand_guidelines.md by Sarah Chen
RV-0101,2026-05-30,Sarah Chen (Counsel),press_release_draft_v2.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Resolved,IN_REVIEW,51744.0,Review #101: proof_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0102,2026-05-29,Dr. Maria Santos (CCO),brand_guidelines.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,IN_REVIEW,2000000.0,Review #102: false_origin_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0103,2026-05-23,Dr. Maria Santos (CCO),product_label_draft.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,IN_REVIEW,2000000.0,Review #103: false_origin_claim flagged in product_label_draft.md by Dr. Maria Santos
RV-0104,2026-06-06,Sarah Chen (Counsel),press_release_draft_v2.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Pending legal sign-off,RESOLVED,51744.0,Review #104: unqualified_general_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0105,2026-05-31,Compliance Counsel LLC,brand_guidelines.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,ESCALATED,51744.0,Review #105: unsubstantiated_env_claim flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0106,2026-05-30,Compliance Counsel LLC,press_release_draft_v1.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Referred to CCO,IN_REVIEW,51744.0,Review #106: unqualified_general_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0107,2026-05-20,Dr. Rachel Kim (Science),product_label_draft.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Referred to CCO,IN_REVIEW,51744.0,Review #107: undisclosed_material_connection flagged in product_label_draft.md by Dr. Rachel Kim
RV-0108,2026-05-31,Compliance Counsel LLC,brand_guidelines.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Referred to CCO,RESOLVED,51744.0,Review #108: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0109,2026-05-26,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Resolved,RESOLVED,51744.0,Review #109: prohibited_qualifier flagged in press_release_draft_v2.md by Dr. Maria Santos
RV-0110,2026-06-04,Dr. Maria Santos (CCO),brand_guidelines.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,RESOLVED,51744.0,Review #110: unsubstantiated_env_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0111,2026-06-04,Compliance Counsel LLC,product_label_draft.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,OPEN,51744.0,Review #111: undisclosed_material_connection flagged in product_label_draft.md by Compliance Counsel LLC
RV-0112,2026-06-06,Sarah Chen (Counsel),product_label_draft.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,ESCALATED,51744.0,Review #112: unsubstantiated_env_claim flagged in product_label_draft.md by Sarah Chen
RV-0113,2026-06-09,Dr. Maria Santos (CCO),brand_guidelines.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Flagged for revision,ESCALATED,51744.0,Review #113: proof_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0114,2026-05-27,Sarah Chen (Counsel),press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,IN_REVIEW,51744.0,Review #114: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0115,2026-06-05,Sarah Chen (Counsel),product_label_draft.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Referred to CCO,IN_REVIEW,51744.0,Review #115: prohibited_qualifier flagged in product_label_draft.md by Sarah Chen
RV-0116,2026-06-06,Compliance Counsel LLC,product_label_draft.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Referred to CCO,IN_REVIEW,51744.0,Review #116: unqualified_general_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0117,2026-05-24,Sarah Chen (Counsel),ad_copy_social_media.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Resolved,OPEN,51744.0,Review #117: prohibited_qualifier flagged in ad_copy_social_media.md by Sarah Chen
RV-0118,2026-05-21,Compliance Counsel LLC,product_label_draft.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Under review,RESOLVED,51744.0,Review #118: prohibited_qualifier flagged in product_label_draft.md by Compliance Counsel LLC
RV-0119,2026-06-06,Compliance Counsel LLC,ad_copy_social_media.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Under review,IN_REVIEW,51744.0,Review #119: unsubstantiated_env_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0120,2026-05-21,Sarah Chen (Counsel),ad_copy_social_media.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Resolved,ESCALATED,2000000.0,Review #120: false_origin_claim flagged in ad_copy_social_media.md by Sarah Chen
